Item_ID	Sentence	SentenceLength	Adjective	FQ_Adjective	P_Adjective	Noun	FQ_Noun	P_Noun	NP	NPParse	PrevAdjective	FQ_PrevAdjective	P_PrevAdjective	PrevPrevAdjective	FQ_PrevPrevAdjective	P_PrevPrevAdjective	PrevAdj	PrevPrevAdj
1250:23	if they want *-1 to choose that particular religion that's fine with me too, you know, as long as they don't try and pull me in and drag me in.	32	particular	96 	8.00414881713688e-05	religion	11 	9.17142051963601e-06	that particular religion	(NP (DT that) (JJ particular) (NN religion))							no	
1258:107	and that, that's one thing that i feel really strongly about *t*-1 though, is, uh, you know, people *ich*-2 coming up to my door, and especially religious organizations and wanting *-3 to uh, you know, to try and get me to join or, you know, become interested in their religion,	51	religious	15 	1.25064825267764e-05	organizations	14 	1.16727170249913e-05	especially religious organizations	(NP (RB especially) (JJ religious) (NNS organizations))							no	
1266:10	it's a red sign with silver letters saying no soliciting.	11	red	48 	4.00207440856844e-05	sign	37 	3.08493235660484e-05	a red sign	(NP (DT a) (JJ red) (NN sign))							no	
1266:20	it's a red sign with silver letters saying no soliciting.	11	silver	9 	7.50388951606583e-06	letters	17 	1.41740135303466e-05	silver letters	(NP (JJ silver) (NNS letters))							no	
1276:15	i probably could do the same thing, uh, you know,	10	same	533 	0.000444397012451454	thing	1372 	0.00114392626844915	the same thing	(NP (DT the) (JJ same) (NN thing))							no	
1314:76	but we got uh, we got to * talking about the, uh, uh, people coming to you at the front door.	21	front	93 	7.75401916660136e-05	door	95 	7.92077226695837e-05	the front door	(NP (DT the) (JJ front) (NN door))							no	
1356:9	this is a different subject though.	6	different	614 	0.000511932018096046	subject	100 	8.33765501785092e-05	a different subject	(NP-PRD (DT a) (JJ different) (NN subject))							no	
1369:15	it's kind of an easy thing 0 * to talk about *t*-1.	13	easy	203 	0.000169254396862374	thing	1372 	0.00114392626844915	an easy thing	(NP (DT an) (JJ easy) (NN thing))							no	
1390:87	i know because, i know 0 when my mother was a, you know, going into the work force *t*-1 there wasn't very many opportunities for her, i guess,	29	many	575 	0.000479415163526428	opportunities	9 	7.50388951606583e-06	very many opportunities	(NP-PRD (RB very) (JJ many) (NNS opportunities))							no	
1391:12	she's in her late forties.	6	late	102 	8.50440811820794e-05	forties	21 	1.75090755374869e-05	her late forties	(NP (PRP$ her) (JJ late) (NNS forties))							no	
1401:15	and i feel like the next generation, you'll probably just work right along with your husband, you know.	19	next	256 	0.000213443968456984	generation	60 	5.00259301071055e-05	the next generation	(NP-TMP (DT the) (JJ next) (NN generation))							no	
1421:23	and i know 0 at least in the medical field, it seems like they've come out with a lot further advances as far as female medications and things since women have gotten into the doctor field.	37	medical	52 	4.33558060928248e-05	field	68 	5.66960541213863e-05	the medical field	(NP (DT the) (JJ medical) (NN field))							no	
1421:58	and i know 0 at least in the medical field, it seems like they've come out with a lot further advances as far as female medications and things since women have gotten into the doctor field.	37	further	27 	2.25116685481975e-05	advances	4 	3.33506200714037e-06	a lot further advances	(NP (DT a) (NN lot) (JJR further) (NNS advances))							no	
1421:77	and i know 0 at least in the medical field, it seems like they've come out with a lot further advances as far as female medications and things since women have gotten into the doctor field.	37	female	23 	1.91766065410571e-05	medications	1 	8.33765501785092e-07	female medications	(NP (JJ female) (NNS medications))							no	
1433:8	hopefully, the next generation, it won't even be an issue,	11	next	256 	0.000213443968456984	generation	60 	5.00259301071055e-05	the next generation	(NP-TMP (DT the) (JJ next) (NN generation))							no	
1439:22	i think 0 that would be the best goal.	9	best	204 	0.000170088162364159	goal	11 	9.17142051963601e-06	the best goal	(NP-PRD (DT the) (JJS best) (NN goal))							no	
1449:24	i guess 0 it's kind of an ideal world though, huh.	12	ideal	16 	1.33402480285615e-05	world	202 	0.000168420631360589	an ideal world	(NP-PRD (DT an) (JJ ideal) (NN world))							no	
1452:55	i kind of think, maybe in time, that, you know, you'll go by social security numbers, you know,	19	social	86 	7.17038331535179e-05	security	45 	3.75194475803291e-05	social security numbers	(NP (JJ social) (NN security) (NNS numbers))							no	
1466:23	i think 0 that would be a wonderful way 0 * to do it *t*-1.	15	wonderful	225 	0.000187597237901646	way	1105 	0.000921310879472527	a wonderful way	(NP (DT a) (JJ wonderful) (NN way))							no	
1469:16	just * go by your social security number and then look at you qualifications that, you know, that you have *t*-1.	21	social	86 	7.17038331535179e-05	security	45 	3.75194475803291e-05	your social security number	(NP (PRP$ your) (JJ social) (NN security) (NN number))							no	
1481:34	like if you and another lady were *-1 to share the same full time job, or,	16	full	131 	0.000109223280733847	time	1872 	0.00156080901934169	the same full time job	(NP (DT the) (JJ same) (JJ full) (NN time) (NN job))	same	533 	0.000444397012451454				yes	no
1503:18	i would just take her the actual paperwork once, uh, every week or two,	14	actual	28 	2.33454340499826e-05	paperwork	5 	4.16882750892546e-06	the actual paperwork	(NP (DT the) (JJ actual) (NN paperwork))							no	
1517:47	so i think 0 that's real nice too, * to come up with different options.	16	different	614 	0.000511932018096046	options	15 	1.25064825267764e-05	different options	(NP (JJ different) (NNS options))							no	
1527:15	do you work like half days, or half weeks or,	10	half	256 	0.000213443968456984	days	240 	0.000200103720428422	half days	(NP (JJ half) (NNS days))							no	
1527:24	do you work like half days, or half weeks or,	10	half	256 	0.000213443968456984	weeks	166 	0.000138405073296325	half weeks	(NP (JJ half) (NNS weeks))							no	
1530:5	and the next week, you know, i'll work three and she'll work two,	15	next	256 	0.000213443968456984	week	317 	0.000264303664065874	the next week	(NP-TMP (DT the) (JJ next) (NN week))							no	
1537:11	do you get the full benefits?	6	full	131 	0.000109223280733847	benefits	75 	6.25324126338819e-05	the full benefits	(NP (DT the) (JJ full) (NNS benefits))							no	
1541:9	we get the full benefits.	5	full	131 	0.000109223280733847	benefits	75 	6.25324126338819e-05	the full benefits	(NP (DT the) (JJ full) (NNS benefits))							no	
1545:21	but we've just really got a wonderful system that we're working under *t*-1.	15	wonderful	225 	0.000187597237901646	system	326 	0.00027180755358194	a wonderful system	(NP (DT a) (JJ wonderful) (NN system))							no	
1562:14	and that would be a nice way, especially if you have young children.	13	nice	680 	0.000566960541213862	way	1105 	0.000921310879472527	a nice way	(NP-PRD (DT a) (JJ nice) (NN way))							no	
1562:36	and that would be a nice way, especially if you have young children.	13	young	177 	0.000147576493815961	children	469 	0.000391036020337208	young children	(NP (JJ young) (NNS children))							no	
1574:16	but even that they have extracurricular activities	7	extracurricular	2 	1.66753100357018e-06	activities	37 	3.08493235660484e-05	extracurricular activities	(NP (JJ extracurricular) (NNS activities))							no	
1583:27	and i look for more of that in the next generation.	11	next	256 	0.000213443968456984	generation	60 	5.00259301071055e-05	the next generation	(NP (DT the) (JJ next) (NN generation))							no	
1601:57	or, what i've done *t*-1 is * found like doctors' and dentists' office with extended hours.	19	extended	22 	1.8342841039272e-05	hours	130 	0.000108389515232062	extended hours	(NP (JJ extended) (NNS hours))							no	
1617:28	well i think 0 we've really come a long way in that because,	14	long	545 	0.000454402198472875	way	1105 	0.000921310879472527	a long way	(NP (DT a) (JJ long) (NN way))							no	
1639:73	i think 0 there is still some discrimination there where as, you know, men and women work in the same job *t*-1,	22	same	533 	0.000444397012451454	job	374 	0.000311828297667624	the same job	(NP (DT the) (JJ same) (NN job))							no	
1645:9	it's such a slow process	6	slow	37 	3.08493235660484e-05	process	70 	5.83635851249564e-05	such a slow process	(NP-PRD (PDT such) (DT a) (JJ slow) (NN process))							no	
1679:20	well, i mostly listen to popular music.	7	popular	29 	2.41791995517677e-05	music	257 	0.000214277733958769	popular music	(NP (JJ popular) (NN music))							no	
1682:28	but, uh, i find myself listening to popular music,	9	popular	29 	2.41791995517677e-05	music	257 	0.000214277733958769	popular music	(NP (JJ popular) (NN music))							no	
1686:31	and, uh, quite honestly, i, i have some little children	10	little	1416 	0.00118061195052769	children	469 	0.000391036020337208	some little children	(NP (DT some) (JJ little) (NNS children))							no	
1703:71	uh, uh, however, i, i do, i do like a lot of different forms of music	16	different	614 	0.000511932018096046	forms	16 	1.33402480285615e-05	different forms	(NP (JJ different) (NNS forms))							no	
1711:9	there's such a wide selection,	6	wide	34 	2.83480270606931e-05	selection	10 	8.33765501785092e-06	such a wide selection	(NP-PRD (PDT such) (DT a) (JJ wide) (NN selection))							no	
1712:41	i think 0 i like a lot, i like a little bit of a lot of different types of music.	20	little	1416 	0.00118061195052769	bit	555 	0.000462739853490726	a little bit	(NP (DT a) (JJ little) (NN bit))							no	
1712:64	i think 0 i like a lot, i like a little bit of a lot of different types of music.	20	different	614 	0.000511932018096046	types	56 	4.66908680999652e-05	different types	(NP (JJ different) (NNS types))							no	
1737:25	i, i have strong objections to that.	7	strong	53 	4.41895715946099e-05	objections	3 	2.50129650535528e-06	strong objections	(NP (JJ strong) (NNS objections))							no	
1762:42	if you, if you hear a lot of old gospel, uh, uh, especially well, the black gospel. you know, you will, you know, you can really pick it up. i mean,	31	old	525 	0.000437726888437173	gospel	2 	1.66753100357018e-06	old gospel	(NP (JJ old) (NN gospel))							no	
1762:67	if you, if you hear a lot of old gospel, uh, uh, especially well, the black gospel. you know, you will, you know, you can really pick it up. i mean,	31	black	68 	5.66960541213863e-05	gospel	2 	1.66753100357018e-06	the black gospel	(NP (DT the) (JJ black) (NN gospel))							no	
1766:36	it seemed *-1 to be influenced *-2 by a lot of different music.	13	different	614 	0.000511932018096046	music	257 	0.000214277733958769	different music	(NP (JJ different) (NN music))							no	
1774:26	and yet, she thought 0 they were brand new, original pieces.	11	original	32 	2.66804960571229e-05	pieces	24 	2.00103720428422e-05	brand new, original pieces	(NP-PRD (ADJP (NN brand) (JJ new)) (, ,) (JJ original) (NNS pieces))							no	
1786:111	i think 0 it's kind of absurd, you know, the fact that, you know, they don't really, they don't really give, you know, the original artist, or the original composer, the credit that *t*-1 is really due to them.	42	original	32 	2.66804960571229e-05	artist	12 	1.00051860214211e-05	the original artist	(NP (DT the) (JJ original) (NN artist))							no	
1786:122	i think 0 it's kind of absurd, you know, the fact that, you know, they don't really, they don't really give, you know, the original artist, or the original composer, the credit that *t*-1 is really due to them.	42	original	32 	2.66804960571229e-05	composer	4 	3.33506200714037e-06	the original composer	(NP (DT the) (JJ original) (NN composer))							no	
1796:20	* seems *-1 to be the hot one of, of today.	11	hot	92 	7.67064261642285e-05	one	3373 	0.00281229103752112	the hot one	(NP (DT the) (JJ hot) (NN one))							no	
1797:16	he used, um, wild thing.	5	wild	41 	3.41843855731888e-05	thing	1372 	0.00114392626844915	wild thing	(NP-TTL (JJ WILD) (NN THING))							no	
1840:30	there are a lot, there are so many different songs,	10	different	614 	0.000511932018096046	songs	19 	1.58415445339167e-05	so many different songs	(NP-PRD (ADJP (RB so) (JJ many)) (RS (-DFL- \])) (JJ different) (NNS songs))							no	
1841:15	i mean like the whole thing about cover versions a lot of times.	13	whole	468 	0.000390202254835423	thing	1372 	0.00114392626844915	the whole thing	(NP (DT the) (JJ whole) (NN thing))							no	
1842:66	i mean i've heard some songs that, that i just thought 0 *t*-1 were horrendous cover versions of,	19	horrendous	2 	1.66753100357018e-06	cover	56 	4.66908680999652e-05	horrendous cover versions	(NP (JJ horrendous) (NN cover) (NNS versions))							no	
1855:28	i, i think 0 a good one was, um,	9	good	2181 	0.00181844255939329	one	3373 	0.00281229103752112	a good one	(NP-SBJ (DT a) (JJ good) (NN one))							no	
